PERIOD,RADIUS,DENSITY,NUM_PLANETS,DISPOSITION_ENCODED
0.554633,3.567,0.993,0.0,0
5.176243,19.44301811,0.993,0.0,1
5.176,3.567,0.993,0.0,1
2.153178,3.567,0.993,0.0,0
1.610888,0.82,0.993,0.0,1
1.611,3.567,0.993,0.0,1
1.610911,1.5,0.993,0.0,1
1.61092,0.75,0.993,0.0,1
2.17807,0.65,0.993,0.0,1
2.178008,0.67,0.993,0.0,1
2.177846,1.2,0.993,0.0,1
4.96792,0.75,0.993,0.0,1
4.96883,0.67,0.993,0.0,1
6.26561,0.77,0.993,0.0,1
3.28963,0.51,0.993,0.0,1
0.565934,3.567,0.993,0.0,0
15.091257,3.567,0.993,0.0,0
3.102398,3.567,0.993,0.0,0
0.93346092,3.567,0.993,0.0,1
5.817737,3.567,0.993,0.0,0
5.817854,3.567,0.993,0.0,0
5.81861,3.4,0.993,0.0,1
1.671965,3.567,0.993,0.0,0
4.332837,2.263,0.993,0.0,1
1.1524,0.6746,0.993,0.0,1
20.486455,2.762,0.993,0.0,1
18.634179,1.49,0.993,0.0,1
18.645046,1.8,0.993,0.0,1
18.6393,1.73,0.993,0.0,1
18.641,3.567,0.993,0.0,1
5.19287,1.29,0.993,0.0,1
3.39934,1.08,0.993,0.0,1
6.663685,3.567,0.993,0.0,0
12.17682,2.244,0.993,0.0,1
11.114394,3.567,0.993,0.0,0
0.524461,3.567,0.993,0.0,0
9.056947,3.567,0.993,0.0,0
0.737735,3.567,0.993,0.0,0
7.07737,2.1,0.993,0.0,1
0.799768,3.567,0.993,0.0,0
1.641114,3.567,0.993,0.0,0
6.3508198,3.567,0.993,0.0,1
0.555516,3.567,0.993,0.0,0
0.635328,3.567,0.993,0.0,1
16.24196986,3.567,0.993,0.0,1
1.031746,3.567,0.993,0.0,0
0.58337,3.567,0.993,0.0,0
2.047195,3.567,0.993,0.0,1
24.4472,1.82,0.993,0.0,1
10.542179,3.123,0.993,0.0,1
3.247194,3.567,0.993,0.0,0
5.31471,1.45,0.993,0.0,1
3.84981,1.86,0.993,0.0,1
0.715676,3.567,0.993,0.0,0
0.546969,3.567,0.993,0.0,0
0.682618,3.567,0.993,0.0,0
2.126953,1.7,0.993,0.0,1
0.512702,3.567,0.993,0.0,0
20.2244,2.94,0.993,0.0,1
0.539696,3.567,0.993,0.0,0
42.3822512,2.58,0.993,1.0,1
41.9,2.28,0.993,1.0,1
0.597258,3.567,0.993,0.0,0
0.620388,3.567,0.993,0.0,0
9.81881482,3.567,0.993,0.0,1
1.518232,3.567,0.993,0.0,1
1.63013,3.567,0.993,0.0,1
2.007472,3.567,0.993,0.0,1
2.00745282887,7.16393472,0.993,0.0,1
37.4059,2.32,0.993,0.0,1
3.544965,1.9,0.993,0.0,1
17.325857,3.567,0.993,0.0,0
34.023,3.567,0.993,0.0,1
6.2043,1.8527,0.993,0.0,0
10.39528014,3.567,0.993,0.0,1
11.00357542,3.567,0.993,0.0,1
11.007537,41.5,0.993,0.0,1
9.0102,3.6,0.993,0.0,1
9.01258853,3.567,0.993,0.0,1
35.383,3.567,0.993,0.0,1
35.3972,2.6,0.993,0.0,1
1.359386,3.567,0.993,0.0,0
26.0,10.48,0.993,0.0,1
0.630717,3.567,0.993,0.0,0
0.630718,3.567,0.993,0.0,0
12.427163,3.567,0.993,0.0,0
37.246869,23.8036385,0.993,0.0,1
37.24703,35.0,0.993,0.0,1
1.348851,3.567,0.993,0.0,0
1.490219,3.567,0.993,0.0,0
1.882213,3.567,0.993,0.0,1
0.958786,3.567,0.993,0.0,0
0.9587591,39.0,0.993,0.0,0
1.8554,3.567,0.993,0.0,1
11.100314,3.567,0.993,0.0,0
1.855827,3.567,0.993,0.0,1
15.7512,1.38,0.993,0.0,1
1.855421,3.567,0.993,0.0,1
0.921358,3.567,0.993,0.0,0
11.078847,3.567,0.993,0.0,0
0.530431,3.567,0.993,0.0,0
0.747734,3.567,0.993,0.0,0
0.69719,3.567,0.993,0.0,0
5.513327,3.9,0.993,0.0,1
0.884004,3.567,0.993,0.0,0
0.53027,1.4,0.993,0.0,1
0.543877,3.567,0.993,0.0,0
6.741846,3.567,0.993,0.0,0
20.9913,1.44,0.993,0.0,1
23.89959501695,12.83075359,0.993,0.0,1
23.897707,3.567,0.993,0.0,1
2.044175,3.567,0.993,0.0,0
23.5306712,9.25,0.993,0.0,1
10.6741,1.86,0.993,0.0,1
10.673,3.567,0.993,0.0,1
3.78795,3.567,0.993,0.0,1
0.516235,3.567,0.993,0.0,0
0.635238,3.567,0.993,0.0,0
0.544418,3.567,0.993,0.0,0
1.855516,3.567,0.993,0.0,1
0.698333,3.567,0.993,0.0,0
4.894289,4.1,0.993,0.0,1
12.601781,2.788,0.993,0.0,1
6.96350934,3.567,0.993,0.0,1
0.769057,2.06,0.993,0.0,1
1.91828,1.0,0.993,0.0,1
2.5819,1.9422,0.993,0.0,0
2.5840753,7.01829,0.993,0.0,0
2.5844972,10.29,0.993,0.0,0
2.5331,3.567,0.993,0.0,0
3.022569,3.567,0.993,0.0,0
15.462807,1.266,0.993,0.0,1
2.958763,3.567,0.993,0.0,0
5.51633,1.38,0.993,0.0,1
0.36091387,3.567,0.993,0.0,1
1.052364,3.567,0.993,0.0,0
4.7464485,10.3209,0.993,0.0,1
4.746159,12.597,0.993,0.0,1
4.7464962,11.6,0.993,0.0,1
8.952623,8.917,0.993,0.0,1
1.99043,3.567,0.993,0.0,1
1.99067602,3.567,0.993,0.0,1
1.990422,1.8,0.993,0.0,1
2.131554,3.567,0.993,0.0,0
8.658,3.567,0.993,0.0,1
8.65871336,3.567,0.993,0.0,1
8.658168,17.16037834,0.993,0.0,1
8.658143,19.1,0.993,0.0,1
8.657975,3.567,0.993,0.0,1
14.5616,2.82,0.993,0.0,1
2.46819,3.567,0.993,0.0,0
0.56802,3.567,0.993,0.0,0
2.787663,2.2,0.993,0.0,1
4.612166,3.567,0.993,0.0,0
0.595558,3.567,0.993,0.0,0
13.798845,1.665,0.993,0.0,1
3.41052823,3.567,0.993,0.0,1
3.41065,1.65,0.993,0.0,1
0.595667,3.567,0.993,0.0,0
1.56494,2.06,0.993,0.0,1
1.56493,2.22,0.993,0.0,1
3.576744,3.567,0.993,0.0,0
3.57678,3.567,0.993,0.0,0
7.5587,2.643,0.993,0.0,1
25.43143,2.887,0.993,0.0,1
0.542912,3.567,0.993,0.0,0
3.79018,3.567,0.993,0.0,0
27.693,3.567,0.993,0.0,1
7.13142,9.6,0.993,0.0,1
7.134,3.567,0.993,0.0,1
3.57804902,3.567,0.993,0.0,1
12.89398,1.12,0.993,0.0,1
9.562742,2.01,0.993,0.0,1
9.56332821,3.567,0.993,0.0,1
9.56183,1.97,0.993,0.0,1
1.89016107,3.567,0.993,0.0,1
1.88993,1.29,0.993,0.0,1
1.640707,2.09,0.993,0.0,1
1.64117466,3.567,0.993,0.0,1
19.53403,12.7,0.993,0.0,1
19.53405,9.82,0.993,0.0,1
1.106182,15.6,0.993,0.0,1
1.106,3.567,0.993,0.0,1
1.10605213,3.567,0.993,0.0,1
1.106175,8.83310242,0.993,0.0,1
1.52317871,3.567,0.993,0.0,0
1.523,3.567,0.993,0.0,0
1.5235,3.567,0.993,0.0,0
0.504961,3.567,0.993,0.0,0
3.383,3.567,0.993,0.0,1
3.38199819,3.567,0.993,0.0,1
0.593274,3.567,0.993,0.0,0
1.085097,3.567,0.993,0.0,0
3.6079916,15.3816,0.993,0.0,1
3.607981,18.3,0.993,0.0,1
15.405101,3.567,0.993,0.0,1
14.71,3.567,0.993,0.0,0
14.707213,3.567,0.993,0.0,0
2.176955,1.25,0.993,0.0,1
2.17693,7.92,0.993,0.0,1
21.1595,3.567,0.993,1.0,2
21.169861,1.98,0.993,1.0,2
21.169619,2.2,0.993,1.0,2
21.17623917,3.567,0.993,1.0,2
21.1701963,1.92,0.993,1.0,2
21.1686,2.18,0.993,1.0,2
1.549381,3.567,0.993,0.0,0
0.95017067,3.567,0.993,0.0,1
1.53453,1.02,0.993,0.0,1
20.180269,3.567,0.993,0.0,0
5.803439,3.567,0.993,0.0,0
20.893526,3.567,0.993,0.0,1
3.48928,0.91,0.993,0.0,0
10.545,3.567,0.993,0.0,1
12.0808,2.53,0.993,0.0,1
0.575349,3.567,0.993,0.0,0
2.612938,3.567,0.993,0.0,0
2.612804,3.567,0.993,0.0,0
0.522199,3.567,0.993,0.0,0
0.4520313,5.3,0.993,0.0,1
0.45220130587,7.91722863,0.993,0.0,1
14.343042,3.567,0.993,0.0,0
0.628876,3.567,0.993,0.0,0
0.636109,3.567,0.993,0.0,0
11.09226,2.495,0.993,0.0,1
2.61299,3.567,0.993,0.0,1
8.97146,3.567,0.993,0.0,1
4.397187,3.567,0.993,0.0,0
19.63975,3.567,0.993,0.0,1
19.640151,43.0,0.993,0.0,1
19.63366256,3.567,0.993,0.0,1
19.640123,34.30556244,0.993,0.0,1
19.64,3.567,0.993,0.0,1
10.90364,2.214,0.993,0.0,1
0.995061,3.567,0.993,0.0,1
11.2362,2.25,0.993,0.0,1
5.749481,2.93,0.993,1.0,1
5.75,3.567,0.993,1.0,1
5.75052,2.01,0.993,1.0,1
1.6488,3.567,0.993,0.0,1
1.648932,9.6,0.993,0.0,1
24.399869,18.43,0.993,0.0,1
2.52,3.567,0.993,0.0,1
0.526316,3.567,0.993,0.0,0
1.108972,3.567,0.993,0.0,0
9.35739,2.69,0.993,0.0,1
1.810718,3.567,0.993,0.0,1
0.582017,3.567,0.993,0.0,0
1.81042,3.567,0.993,0.0,1
1.810834,3.567,0.993,0.0,1
24.6237203,2.33,0.993,1.0,1
1.810708,3.567,0.993,0.0,0
9.484994,3.567,0.993,0.0,0
9.510911,3.567,0.993,0.0,0
9.516793,3.567,0.993,0.0,0
9.48658,3.567,0.993,0.0,0
9.487929,3.567,0.993,0.0,0
9.49259,3.567,0.993,0.0,0
8.841,2.43,0.993,0.0,1
45.38331501,3.567,0.993,0.0,1
0.858462,3.567,0.993,0.0,0
3.47701708869,11.85710209,0.993,0.0,1
3.47701312,3.567,0.993,0.0,1
3.4766506,12.6,0.993,0.0,1
3.477,3.567,0.993,0.0,1
3.476642,11.5,0.993,0.0,1
3.476633,12.7,0.993,0.0,1
0.520451,3.567,0.993,0.0,0
6.146653835,4.31,0.993,0.0,1
39.5438,3.28,0.993,0.0,1
6.146653835,3.26,0.993,0.0,1
26.8662,2.95,0.993,0.0,1
5.7837,1.38,0.993,0.0,1
5.781853,1.44284081,0.993,0.0,1
5.78,3.567,0.993,0.0,1
1.324292,3.567,0.993,0.0,0
19.729071,2.239,0.993,0.0,1
19.491,3.567,0.993,1.0,2
19.491795,5.84689735,0.993,1.0,2
19.4921473,5.50689,0.993,1.0,2
19.492132,6.0,0.993,1.0,2
19.49221,5.76,0.993,1.0,2
19.491965,6.8,0.993,1.0,2
19.49183,5.96,0.993,1.0,2
19.4921498,3.567,0.993,1.0,2
19.491,5.5,0.33,1.0,2
19.49213,6.12,0.65,1.0,2
19.50735025,3.567,0.993,1.0,2
1.982809,3.567,0.993,0.0,0
1.9828041248,10.89107018,0.993,0.0,0
1.9828,3.567,0.993,0.0,0
29.724674,1.439,0.993,0.0,1
0.616444,3.567,0.993,0.0,0
7.218071,3.567,0.993,0.0,0
7.219626,3.567,0.993,0.0,0
7.220537,3.567,0.993,0.0,1
7.220943,3.567,0.993,0.0,0
10.55532,2.64,0.993,0.0,1
10.555,3.567,0.993,0.0,1
10.55632,2.86,0.993,0.0,1
1.4835,1.41,0.993,0.0,0
6.0162,3.567,0.993,0.0,0
1.092845,3.567,0.993,0.0,1
1.092673,3.567,0.993,0.0,1
1.092917,3.567,0.993,0.0,0
0.907765,77.0,0.993,0.0,1
17.04066667,3.567,0.993,0.0,1
17.035203,53.0,0.993,0.0,1
63.84825,2.86,0.993,0.0,1
63.8432,2.78,0.993,0.0,1
8.986648,143.0368808,0.993,0.0,1
8.986,3.567,0.993,0.0,1
0.279258,8.41,0.993,0.0,1
32.5795,10.44,0.993,0.0,1
32.576,3.567,0.993,0.0,1
1.744546,3.567,0.993,0.0,1
11.6158,3.567,0.993,0.0,0
74.8,4.34,0.993,1.0,1
6.83292,1.3,0.993,0.0,1
0.77845,3.567,0.993,0.0,0
0.778,3.567,0.993,0.0,0
0.923861,3.567,0.993,0.0,0
2.851451,3.567,0.993,0.0,0
3.244126,3.567,0.993,0.0,0
0.821436,3.567,0.993,0.0,0
3.888853,3.567,0.993,0.0,0
3.696871,3.567,0.993,0.0,0
3.697161,3.567,0.993,0.0,1
1.769505,3.567,0.993,0.0,0
23.702342,3.567,0.993,0.0,1
2.714743,1.198,0.993,0.0,1
5.169887,9.1,0.993,0.0,1
5.1699026,9.23587,0.993,0.0,1
3.40819,3.567,0.993,0.0,0
2.22982,3.567,0.993,0.0,0
4.4455436,15.8181,0.993,0.0,1
4.445559,15.9,0.993,0.0,1
23.917716,3.567,0.993,0.0,1
2.783705,2.4,0.993,0.0,1
1.830767,3.567,0.993,0.0,0
9.375266,3.545,0.993,0.0,1
0.617674,3.567,0.993,0.0,0
0.986765,3.567,0.993,0.0,1
0.579309,3.567,0.993,0.0,0
1.204338,3.567,0.993,0.0,0
0.604228,3.567,0.993,0.0,0
0.82182448,3.567,0.993,0.0,1
0.822,3.567,0.993,0.0,1
0.8218241,6.1,0.993,0.0,1
0.816734,3.567,0.993,0.0,0
14.220246,3.567,0.993,0.0,1
0.547674,3.567,0.993,0.0,0
1.743013,3.567,0.993,0.0,0
0.55082,3.567,0.993,0.0,0
1.153456,3.567,0.993,0.0,0
3.797473,3.567,0.993,0.0,0
0.518748,3.567,0.993,0.0,0
0.518754,3.567,0.993,0.0,0
0.98972,3.567,0.993,0.0,0
4.845561,3.567,0.993,0.0,0
0.643142,3.567,0.993,0.0,0
1.466473,3.567,0.993,0.0,1
7.112,3.567,0.993,0.0,1
7.1123703,1.85858,0.993,0.0,1
7.112134,2.7,0.993,0.0,1
7.112273,3.2,0.993,0.0,1
7.11047482,3.567,0.993,0.0,1
1.991357,3.567,0.993,0.0,0
16.7004351,3.567,0.993,0.0,0
16.709659,3.567,0.993,0.0,0
20.016917,3.567,0.993,0.0,1
1.488249,3.567,0.993,0.0,0
0.610205,3.567,0.993,0.0,0
1.07639,3.567,0.993,0.0,0
5.17518,1.53,0.993,0.0,1
9.73605539,3.567,0.993,0.0,1
2.22645,2.6,0.993,0.0,1
2.226,3.567,0.993,0.0,1
3.209,3.567,0.993,0.0,1
3.209185,40.1,0.993,0.0,1
3.209149,5.27465763,0.993,0.0,1
3.2092033,6.33877,0.993,0.0,1
2.91825,1.65,0.993,0.0,1
2.918,3.567,0.993,0.0,1
0.898,3.567,0.993,0.0,1
0.898216,4.02,0.993,0.0,1
0.898344,9.8,0.993,0.0,1
0.898312,32.0,0.993,0.0,1
0.89803906,3.567,0.993,0.0,1
6.676,3.567,0.993,0.0,1
1.023613,3.567,0.993,0.0,0
0.545702,3.567,0.993,0.0,1
4.70751,1.52,0.993,0.0,1
5.173531,3.567,0.993,0.0,0
5.489456,3.567,0.993,0.0,0
0.699705,3.567,0.993,0.0,0
0.555317,3.567,0.993,0.0,0
0.569192,3.567,0.993,0.0,0
0.751394,3.567,0.993,0.0,0
1.17715,3.567,0.993,0.0,1
9.148701,3.567,0.993,0.0,0
1.190316,3.567,0.993,0.0,1
2.724469,3.567,0.993,0.0,0
12.886147,3.567,0.993,0.0,0
0.723102,3.567,0.993,0.0,0
6.924808,8.5,0.993,0.0,1
0.526018,3.567,0.993,0.0,0
1.190354,3.567,0.993,0.0,1
0.793048,3.567,0.993,0.0,0
0.594392,3.567,0.993,0.0,0
1.160308,3.567,0.993,0.0,0
5.190254,3.567,0.993,0.0,1
11.480611,23.562,0.993,0.0,1
0.59812,3.567,0.993,0.0,0
1.095841,3.567,0.993,0.0,1
1.717,3.567,0.993,0.0,1
0.7165461,25.5,0.993,0.0,1
12.426,3.567,0.993,0.0,1
16.715029,3.402,0.993,0.0,1
2.76294135,3.567,0.993,0.0,1
2.289363,1.48,0.993,2.0,2
2.28943,1.323,0.993,2.0,2
2.28896,1.83,0.993,2.0,2
5.21378,2.29,0.993,2.0,2
5.213965,2.27,0.993,2.0,2
5.213,3.567,0.993,2.0,2
1.225,3.567,0.993,0.0,1
0.595621,0.58303133,0.993,0.0,1
1.605718,16.0,0.993,0.0,1
6.669,3.567,0.993,0.0,1
17.788652,47.8,0.993,0.0,1
12.9348816,3.567,0.993,0.0,1
12.93562,33.6,0.993,0.0,1
51.735,15.3,0.993,0.0,1
34.144,3.567,0.993,0.0,1
34.1365,10.54,0.993,0.0,1
3.56467,1.62,0.993,0.0,1
21.0791,2.71,0.993,0.0,1
4.17458,1.08,0.993,0.0,1
4.174,3.567,0.993,0.0,1
15.9489,2.48,0.993,0.0,1
2.548,3.567,0.993,0.0,1
2.55068936,3.567,0.993,0.0,1
2.549,3.567,0.993,0.0,1
2.55234671,3.567,0.993,0.0,1
2.500285,64.215,0.993,0.0,1
0.6962935,3.85,0.993,0.0,1
22.446,3.567,0.993,0.0,1
26.147,3.567,0.993,0.0,1
26.143,2.52,0.993,0.0,1
14.452,3.567,0.993,0.0,1
36.152,3.567,0.993,0.0,1
6.16596,3.567,0.993,0.0,1
46.4221,2.66,0.993,0.0,1
46.423,3.567,0.993,0.0,1
1.852487,36.8,0.993,0.0,1
3.746332,1.638,0.993,0.0,1
28.24765,38.5,0.993,0.0,1
25.3606,3.11,0.993,0.0,1
15.7086,1.96,0.993,0.0,1
9.886,1.59,0.993,0.0,1
18.0983,2.17,0.993,1.0,2
18.0971,2.21,0.993,1.0,2
12.0156,2.81,0.993,1.0,1
12.012,3.567,0.993,1.0,1
0.946,3.567,0.993,0.0,1
0.946033,1.81,0.993,0.0,1
0.94599529,3.567,0.993,0.0,1
2.667929,50.7,0.993,0.0,1
1.063,3.567,0.993,0.0,1
0.531704,2.0,0.993,0.0,1
0.531684,2.13,0.993,0.0,1
24.006249,23.826,0.993,0.0,1
1.11562824,3.567,0.993,0.0,1
1.115563,1.29,0.993,0.0,1
1.115,3.567,0.993,0.0,1
1.115485,1.6,0.993,0.0,1
24.462656,13.6,0.993,0.0,1
24.482,28.2,0.993,0.0,1
0.779,3.567,0.993,0.0,1
0.77923,0.87,0.993,0.0,1
12.666,3.567,0.993,0.0,1
0.876,3.567,0.993,0.0,1
3.26945,3.9,0.993,0.0,1
3.269,3.567,0.993,0.0,1
4.07337,0.928,0.993,0.0,1
21.6768,2.87,0.993,0.0,1
21.677,3.567,0.993,0.0,1
6.80213,1.82,0.993,0.0,1
6.883,3.567,0.993,0.0,1
6.88385,8.3,0.993,0.0,1
34.885,1.6,0.993,1.0,2
15.381,3.567,0.993,1.0,1
15.3866,2.41,0.993,1.0,1
11.52898,3.93,0.993,0.0,1
3.44791,1.46,0.993,0.0,1
14.4307,2.28,0.993,0.0,1
8.121,3.567,0.993,0.0,1
8.12088,2.69,0.993,0.0,1
13.485,1.67,0.993,0.0,1
13.484958,1.56669509,0.993,0.0,1
13.479,3.567,0.993,0.0,1
17.732736,23.212,0.993,0.0,1
1.096473,78.0,0.993,0.0,1
4.162764,1.5,0.993,1.0,1
13.7043,1.3,0.993,0.0,1
13.52583,2.49,0.993,0.0,1
13.524,3.567,0.993,0.0,1
13.52475,2.27671392,0.993,0.0,1
14.311,3.567,0.993,0.0,1
21.379793,2.088,0.993,0.0,1
8.853025,14.4,0.993,0.0,1
8.85007649,3.567,0.993,0.0,1
8.853,3.567,0.993,0.0,1
2.58166013,3.567,0.993,0.0,1
2.581467,5.7,0.993,0.0,1
2.581,3.567,0.993,0.0,1
2.581,3.567,0.993,0.0,0
2.58148,5.38,0.993,0.0,0
14.069,3.567,0.993,0.0,1
14.07277587,3.567,0.993,0.0,1
14.069121,1.8,0.993,0.0,1
14.06928,1.83,0.993,0.0,1
14.069759,1.86705079,0.993,0.0,1
18.155653,55.0,0.993,0.0,1
6.373,3.567,0.993,0.0,1
3.021944,10.8,0.993,0.0,1
3.021795,45.9,0.993,0.0,1
3.02164122,3.567,0.993,0.0,1
7.783286,155.7,0.993,0.0,1
7.785,3.567,0.993,0.0,1
7.78608,10.9,0.993,0.0,1
7.785227,7.72094189,0.993,0.0,1
15.2841,1.12,0.993,2.0,2
15.2841,1.39,0.993,2.0,2
15.28078,1.26,0.993,2.0,2
23.226001,2.24459533,0.993,2.0,2
23.2259,2.31,0.993,2.0,2
23.24110566,3.567,0.993,2.0,2
23.228555,2.32,0.993,2.0,2
23.226,3.567,0.993,2.0,2
23.226,2.3,0.993,2.0,2
6.146653835,15.2,0.993,0.0,1
4.54462,6.6,0.993,0.0,1
4.545,3.567,0.993,0.0,1
0.72436144,3.567,0.993,0.0,1
12.346663,2.345,0.993,0.0,1
31.4782,2.6,0.993,0.0,1
6.02226,2.02,0.993,0.0,1
0.578657,1.2,0.993,2.0,2
11.811437,2.3,0.993,2.0,2
11.81387,2.67,0.993,2.0,2
4.352428,16.6,0.993,0.0,0
4.35244,14.07,0.993,0.0,0
2.851702,2.16,0.993,0.0,1
2.85177,3.34,0.993,0.0,1
11.090822,1.818,0.993,0.0,1
13.83851,8.26,0.993,0.0,1
13.843,3.567,0.993,0.0,1
13.843725,6.76064604,0.993,0.0,1
13.843678,21.4,0.993,0.0,1
0.32814902,3.567,0.993,0.0,1
0.984,3.567,0.993,0.0,1
0.32815384,17.1,0.993,0.0,1
0.328152,14.79153996,0.993,0.0,1
8.253,3.567,0.993,0.0,1
8.25178,6.99,0.993,0.0,1
20.5827,2.98,0.993,0.0,1
19.1324,2.73,0.993,0.0,1
2.45840745,3.567,0.993,0.0,1
2.458783,3.11,0.993,0.0,1
2.459,3.567,0.993,0.0,1
1.05459,1.29,0.993,0.0,1
1.054612,1.0,0.993,0.0,1
1.055,3.567,0.993,0.0,1
1.054604,0.824,0.993,0.0,1
1.83473,29.93,0.993,0.0,0
6.146653835,24.0,0.993,0.0,1
5.734172,6.2,0.993,0.0,1
62.841,3.567,0.993,0.0,1
25.8614,1.58,0.993,0.0,1
25.86125,2.2,0.993,0.0,1
6.430383,4.309,0.993,0.0,1
6.78882,2.8,0.993,0.0,1
6.788344,1.6,0.993,0.0,1
6.789076,1.60793495,0.993,0.0,1
6.788,3.567,0.993,0.0,1
18.5159,3.3,0.993,0.0,1
18.517319,1.86157195,0.993,0.0,1
18.516,3.567,0.993,0.0,1
2.268,3.567,0.993,0.0,1
2.2688499,3.567,0.993,0.0,1
7.264,3.567,0.993,0.0,1
3.4914,1.18,0.993,0.0,1
7.685505,2.084,0.993,0.0,1
13.603,3.567,0.993,2.0,2
13.60697954,3.567,0.993,2.0,2
13.603,2.586,0.993,2.0,2
65.55,2.69,0.993,2.0,2
14.78545,2.62,0.993,0.0,1
34.383193,2.856,0.993,0.0,1
19.984217,2.846,0.993,0.0,1
1.017968,36.1,0.993,0.0,1
1.018,3.567,0.993,0.0,1
1.017977,18.1,0.993,0.0,1
8.491003,2.228,0.993,0.0,1
8.95366,3.32,0.993,0.0,1
8.953,3.567,0.993,0.0,1
37.361973,2.74426869,0.993,0.0,1
4.681743,5.4,0.993,0.0,0
4.68189,29.41,0.993,0.0,0
4.68199,48.33,0.993,0.0,0
24.748442,16.683,0.993,0.0,1
3.216,3.567,0.993,0.0,1
29.978884,15.3,0.993,0.0,1
6.725,3.567,0.993,0.0,1
6.72511,4.37,0.993,0.0,1
12.24568,2.047,0.993,0.0,1
13.8883,1.46,0.993,0.0,1
26.939433,2.869,0.993,0.0,1
27.7985,2.47,0.993,0.0,1
20.641492,49.5,0.993,0.0,1
12.634794,47.553,0.993,0.0,1
7.535783,3.131,0.993,0.0,1
6.116238,4.886,0.993,0.0,1
9.668373,2.628,0.993,0.0,1
0.546127,11.3,0.993,0.0,1
2.49686,90.0,0.993,0.0,1
5.84643,10.4,0.993,0.0,1
9.76897,3.567,0.993,0.0,1
9.770186,3.19260619,0.993,0.0,1
9.769155,3.3,0.993,0.0,1
9.7706,3.8,0.993,0.0,1
0.515513,3.4,0.993,0.0,1
6.7826,1.88,0.993,0.0,1
3.12951,18.6,0.993,0.0,1
13.61358,3.39689521,0.993,0.0,1
13.61242,3.03,0.993,0.0,1
12.364531,36.3,0.993,0.0,1
6.79867,4.4,0.993,0.0,1
1.489154,1.9,0.993,0.0,1
1.489184,1.0,0.993,0.0,1
1.117027,16.9,0.993,0.0,0
1.11704,33.94,0.993,0.0,0
14.1297,1.4,0.993,1.0,1
4.63789,2.04,0.993,0.0,1
4.637911,1.87105305,0.993,0.0,1
5.059033,1.03801946,0.993,0.0,1
5.059,1.12,0.993,0.0,1
1.876899,13.2,0.993,0.0,1
10.99044,1.16,0.993,0.0,1
21.568409,20.5,0.993,0.0,1
1.236438,50.0,0.993,0.0,1
7.269622,32.9,0.993,0.0,1
7.269213,163.0,0.993,0.0,1
7.457597,8.7,0.993,0.0,1
7.46475831483,11.93024915,0.993,0.0,1
43.1029,12.2,0.993,0.0,1
0.2633809,370.0,0.993,0.0,1
15.20726,26.2,0.993,0.0,1
15.207101,12.7,0.993,0.0,1
0.738067,260.0,0.993,0.0,1
4.135707,1.59980974,0.993,0.0,1
4.13556,1.44,0.993,0.0,1
6.631247,1.35955936,0.993,0.0,1
6.63107,1.52,0.993,0.0,1
1.726115,5.6,0.993,0.0,1
1.2539936,31.7,0.993,0.0,1
0.9085915,23.1,0.993,0.0,1
6.421719,15.3,0.993,0.0,1
2.74324,28.0,0.993,0.0,1
0.533393,19.5,0.993,0.0,1
23.510811,18.4,0.993,0.0,1
21.521554,2.40003126,0.993,0.0,1
5.33988,1.27,0.993,0.0,1
6.689131,29.9,0.993,0.0,1
6.146653835,13.66,0.993,0.0,1
3.6322288,32.2,0.993,0.0,1
10.14588,19.43,0.993,0.0,1
11.12366,1.8,0.993,0.0,1
11.123654,1.71707978,0.993,0.0,1
6.146653835,57.0,0.993,0.0,1
1.15144,3.567,0.993,0.0,1
1.151471,12.4,0.993,0.0,1
14.94889,21.9,0.993,0.0,1
14.948966,36.94985751,0.993,0.0,1
3.0203,5.6,0.993,0.0,1
13.12227,2.02,0.993,0.0,1
13.125244,1.67711859,0.993,0.0,1
19.68075,2.55,0.993,0.0,1
19.679411,2.31529508,0.993,0.0,1
3.38492,1.48,0.993,0.0,1
3.90723655504,15.34164425,0.993,0.0,1
3.90518,16.3,0.993,0.0,1
28.077484,67.3,0.993,0.0,1
11.86386,2.21,0.993,0.0,1
8.6929,1.81,0.993,0.0,1
9.761854,3.4422482,0.993,0.0,1
32.3204,3.3,0.993,0.0,1
2.786008,1.9,0.993,0.0,1
2.78592,14.87,0.993,0.0,1
8.60133,5.31,0.993,0.0,1
29.8411,5.23,0.993,0.0,1
16.692356,17.0,0.993,0.0,1
4.833191,25.31,0.993,0.0,1
1.3194719,14.3,0.993,0.0,1
1.319474,16.6,0.993,0.0,1
21.587326,1.78061635,0.993,0.0,1
3.041617,8.9894717,0.993,0.0,1
3.04108,11.9,0.993,0.0,1
0.4951253,28.8,0.993,0.0,1
1.589843,49.0,0.993,0.0,1
8.42177,3.13,0.993,0.0,1
8.421659,3.45758743,0.993,0.0,1
9.811589,4.253,0.993,0.0,1
11.5843558517,5.49928933,0.993,0.0,1
11.587502,21.9,0.993,0.0,1
1.549318,42.6,0.993,0.0,1
5.0521,2.1388,0.993,0.0,1
5.049068,2.594,0.993,0.0,1
1.9363475,46.0,0.993,0.0,1
1.157563,12.3,0.993,0.0,1
2.17469,1.8,0.993,0.0,1
1.658223,0.867,0.993,0.0,1
0.56007,1.67,0.993,0.0,1
4.88451,16.1,0.993,0.0,1
4.35967,2.31,0.993,0.0,1
1.81053,1.024,0.993,0.0,1
20.94388,170.0,0.993,0.0,1
